origen,destino,distancia,tiempo,
CV88,c820,4357,4030,
CV88,c821,159467,129495,
CV88,c822,4699,4133,
CV88,c823,160198,130029,
CV88,c824,8822,7443,
CV88,c825,18521,15264,
CV88,c826,3302,3031,
CV88,c827,4353,3595,
CV88,c828,175538,143899,
CV88,c829,163022,132148,
CV88,c830,159083,129207,
CV88,c831,10367,8694,
CV88,c832,32620,27339,
CV88,c833,20951,17328,
CV88,c834,17657,14896,
CV88,c835,79791,66135,
CV88,c836,32776,27519,
CV88,c837,16321,13777,
CV88,c838,25071,21164,
CV88,c839,nan,nan,
CV88,c840,188171,151794,
CV88,c841,25110,21713,
CV88,c842,13487,11076,
CV88,c843,9132,7589,
CV88,c844,9132,7589,
CV88,c845,8390,6988,
CV88,c846,4327,3872,
CV88,c847,19903,16399,
CV88,c848,20062,16584,
CV88,c849,20036,16561,
CV88,c850,20743,17178,
CV88,c851,20594,17060,
CV88,c852,20062,16584,
CV88,c853,21322,17578,
CV88,c854,27815,22749,
CV88,c855,28239,23134,
CV88,c856,28548,23365,
CV88,c857,28239,23134,
CV88,c858,30737,25301,
CV88,c859,28239,23134,
CV88,c860,28239,23134,
CV88,c861,28239,23134,
CV88,c862,28230,23124,
CV88,c863,28239,23134,
CV88,c864,28239,23134,
CV88,c865,28738,23531,
CV88,c866,28239,23134,
CV88,c867,28239,23134,
CV88,c868,28532,23398,
CV88,c869,28239,23134,
CV88,c870,28239,23134,
CV88,c871,18044,15246,
CV88,c872,18159,15344,
CV88,c873,17874,15105,
CV88,c874,17282,14495,
CV88,c875,17185,14410,
CV88,c876,16555,13843,
CV88,c877,16456,13766,
CV88,c878,17273,14450,
CV88,c879,290917,240273,
CV88,c880,291421,240687,
CV88,c881,290548,239966,
CV88,c882,293365,242191,
CV88,c883,59965,49123,
CV88,c884,1086,890,
CV88,c885,3932,3268,
CV88,c886,4504,3755,
CV88,c887,4476,3714,
CV88,c888,4646,3858,
CV88,c889,3859,3206,
CV88,c890,2686,2250,
CV88,c891,68848,55424,
CV88,c892,69726,56215,
CV88,c893,2991,2503,
CV89,c1,8930,7384,
CV89,c2,9850,8170,
CV89,c3,10724,8848,
CV89,c4,10317,8513,
CV89,c5,9517,7876,
CV89,c6,10017,8271,
CV89,c7,8832,7325,
CV89,c8,7400,6144,
CV89,c9,9095,7524,
CV89,c10,8016,6649,
CV89,c11,8842,7332,
CV89,c12,10017,8271,
CV89,c13,7500,6233,
CV89,c14,4032,3337,
CV89,c15,8233,6858,
CV89,c16,4428,3658,
CV89,c17,7471,6199,
CV89,c18,5452,4524,
CV89,c19,8223,6849,
CV89,c20,8292,6880,
CV89,c21,10693,8848,
CV89,c22,8551,7085,
CV89,c23,7382,6157,
CV89,c24,6862,5741,
CV89,c25,8663,7189,
CV89,c26,8004,6656,
CV89,c27,5481,4542,
CV89,c28,8638,7154,
CV89,c29,9200,7619,
CV89,c30,10241,8512,
CV89,c31,9721,8078,
CV89,c32,10242,8512,
CV89,c33,9305,7747,
CV89,c34,8894,7395,
CV89,c35,8158,6834,
CV89,c36,8221,6829,
CV89,c37,6257,5221,
CV89,c38,5966,4960,
CV89,c39,3235,2643,
CV89,c40,3326,2726,
CV89,c41,6936,5740,
CV89,c42,3973,3280,
CV89,c43,6543,5399,
CV89,c44,6613,5453,
CV89,c45,7370,6067,
CV89,c46,4777,3996,
CV89,c47,5132,4267,
CV89,c48,4663,3835,
CV89,c49,5132,4267,
CV89,c50,4819,3978,
CV89,c51,5389,4484,
CV89,c52,2875,2336,
CV89,c53,3498,2843,
CV89,c54,3512,2878,
CV89,c55,5344,4435,
CV89,c56,5500,4549,
CV89,c57,6436,5310,
CV89,c58,7452,6258,
CV89,c59,6936,5740,
CV89,c60,6436,5310,
CV89,c61,4777,3996,
CV89,c62,5481,4542,
CV89,c63,4521,3789,
CV89,c64,5989,4988,
CV89,c65,5777,4771,
CV89,c66,5230,4322,
CV89,c67,6340,5279,
CV89,c68,6832,5696,
CV89,c69,8052,6725,
CV89,c70,7735,6486,
CV89,c71,5116,4248,
CV89,c72,7748,6506,
CV89,c73,6456,5346,
CV89,c74,4699,3876,
CV89,c75,5230,4322,
CV89,c76,4176,3398,
CV89,c77,3431,2806,
CV89,c78,5757,4767,
CV89,c79,7627,6298,
CV89,c80,6345,5271,
CV89,c81,8615,7170,
CV89,c82,20069,16482,
CV89,c83,21146,17613,
CV89,c84,19483,16298,
CV89,c85,19316,16132,
CV89,c86,18899,15765,
CV89,c87,21146,17613,
CV89,c88,19425,16029,
CV89,c89,21146,17613,
CV89,c90,18464,15138,
CV89,c91,18173,14991,
CV89,c92,15594,13014,
CV89,c93,16615,13771,
CV89,c94,16995,13839,
CV89,c95,15853,12846,
CV89,c96,15864,12903,
CV89,c97,19049,15987,
CV89,c98,17805,14637,
CV89,c99,20021,16868,
CV89,c100,19596,16196,
CV89,c101,19385,16058,
CV89,c102,20466,17300,
CV89,c103,18459,15222,
CV89,c104,18965,15641,
CV89,c105,19322,15947,
CV89,c106,20836,17588,
CV89,c107,18473,15179,
CV89,c108,19832,16451,
CV89,c109,19550,16619,
CV89,c110,19729,16660,
CV89,c111,19634,16560,
CV89,c112,10830,8909,
CV89,c113,19181,16188,
CV89,c114,17280,14152,
CV89,c115,19104,15725,
CV89,c116,17670,14926,
CV89,c117,15479,12571,
CV89,c118,14647,11948,
CV89,c119,14711,11956,
CV89,c120,18294,15403,
CV89,c121,18925,15989,
CV89,c122,18989,16024,
CV89,c123,19086,16099,
CV89,c124,17670,14926,
CV89,c125,17680,14925,
CV89,c126,17670,14926,
CV89,c127,16969,14328,
CV89,c128,8421,7044,
CV89,c129,8528,7373,
CV89,c130,16705,13681,
CV89,c131,14639,11925,
CV89,c132,15412,12619,
CV89,c133,25704,21747,
CV89,c134,15821,12999,
CV89,c135,15210,12421,
CV89,c136,14786,12195,
CV89,c137,14627,12072,
CV89,c138,16313,13336,
CV89,c139,19829,16768,
CV89,c140,17154,14165,
CV89,c141,16850,13804,
CV89,c142,17817,14586,
CV89,c143,17162,14056,
CV89,c144,17950,14763,
CV89,c145,17811,14618,
CV89,c146,18187,14958,
CV89,c147,21441,17785,
CV89,c148,16753,14067,
CV89,c149,16777,13827,
CV89,c150,20757,17598,
CV89,c151,15432,12909,
CV89,c152,20264,17181,
CV89,c153,19928,16860,
CV89,c154,15894,13326,
CV89,c155,19612,16591,
CV89,c156,19205,16248,
CV89,c157,18666,15792,
CV89,c158,19245,16280,
CV89,c159,16075,13482,
CV89,c160,17680,14976,
CV89,c161,16772,14090,
CV89,c162,17199,14457,
CV89,c163,18126,15217,
CV89,c164,18240,15441,
CV89,c165,16772,14090,
CV89,c166,16956,14237,
CV89,c167,17781,15023,
CV89,c168,18016,15056,
CV89,c169,17168,14404,
CV89,c170,18613,15574,
CV89,c171,18070,15076,
CV89,c172,17544,14742,
CV89,c173,14509,12209,
CV89,c174,18553,15485,
CV89,c175,17707,14902,
CV89,c176,16429,13798,
CV89,c177,16772,14090,
CV89,c178,18457,15556,
CV89,c179,15320,12967,
CV89,c180,19346,15924,
CV89,c181,19466,16027,
CV89,c182,12945,10858,
CV89,c183,13145,11036,
CV89,c184,19717,16255,
CV89,c185,18696,15701,
CV89,c186,20756,17414,
CV89,c187,19290,16318,
CV89,c188,22177,18438,
CV89,c189,21375,17760,
CV89,c190,22378,18617,
CV89,c191,22176,18401,
CV89,c192,18891,16022,
CV89,c193,19504,16540,
CV89,c194,20119,17092,
CV89,c195,20481,16954,
CV89,c196,20342,16796,
CV89,c197,21572,17856,
CV89,c198,23105,19804,
CV89,c199,23350,20102,
CV89,c200,20908,17270,
CV89,c201,22801,18923,
CV89,c202,16221,13617,
CV89,c203,22753,19480,
CV89,c204,16160,13972,
CV89,c205,20820,17696,
CV89,c206,16137,13744,
CV89,c207,19659,16663,
CV89,c208,16203,13870,
CV89,c209,17589,14873,
CV89,c210,16480,14485,
CV89,c211,22388,18580,
CV89,c212,22106,18330,
CV89,c213,17093,14697,
CV89,c214,22144,18395,
CV89,c215,21839,18097,
CV89,c216,20531,16948,
CV89,c217,17290,14695,
CV89,c218,18991,16086,
CV89,c219,19101,16160,
CV89,c220,18991,16086,
CV89,c221,18864,15997,
CV89,c222,22015,18242,
CV89,c223,19061,16175,
CV89,c224,21571,17962,
CV89,c225,20095,17042,
CV89,c226,20389,17296,
CV89,c227,20241,17245,
CV89,c228,20640,17582,
CV89,c229,13280,10820,
CV89,c230,20922,17780,
CV89,c231,18185,15422,
CV89,c232,21559,18349,
CV89,c233,13734,11201,
CV89,c234,22030,18751,
CV89,c235,17575,14921,
CV89,c236,21687,18467,
CV89,c237,23954,19957,
CV89,c238,21530,18328,
CV89,c239,24871,20737,
CV89,c240,17519,14566,
CV89,c241,25268,21113,
CV89,c242,21898,18623,
CV89,c243,21530,18308,
CV89,c244,17519,14566,
CV89,c245,21651,18404,
CV89,c246,20570,17227,
CV89,c247,25914,21507,
CV89,c248,21724,18462,
CV89,c249,22017,18711,
CV89,c250,22071,18756,
CV89,c251,27537,22831,
CV89,c252,27063,22433,
CV89,c253,21555,18377,
CV89,c254,21393,18231,
CV89,c255,12876,10509,
CV89,c256,27049,22431,
CV89,c257,26930,22358,
CV89,c258,12927,10572,
CV89,c259,27471,22783,
CV89,c260,21630,18435,
CV89,c261,22027,18767,
CV89,c262,16505,13509,
CV89,c263,21125,17979,
CV89,c264,12513,10257,
CV89,c265,19835,16835,
CV89,c266,20228,17227,
CV89,c267,20585,17508,
CV89,c268,20012,17044,
CV89,c269,13166,10846,
CV89,c270,20371,17331,
CV89,c271,20203,17163,
CV89,c272,13236,10885,
CV89,c273,19341,16399,
CV89,c274,18735,15887,
CV89,c275,13236,10885,
CV89,c276,18066,15313,
CV89,c277,17389,14696,
CV89,c278,15225,12678,
CV89,c279,12718,10475,
CV89,c280,19095,16179,
CV89,c281,14883,12550,
CV89,c282,12260,10070,
CV89,c283,14509,12209,
CV89,c284,16603,14048,
CV89,c285,17417,14638,
CV89,c286,17042,14451,
CV89,c287,20336,17252,
CV89,c288,16603,14048,
CV89,c289,17046,14296,
CV89,c290,12469,10277,
CV89,c291,16692,13954,
CV89,c292,16822,14113,
CV89,c293,12921,10614,
CV89,c294,16108,13481,
CV89,c295,15571,13014,
CV89,c296,13192,10869,
CV89,c297,15722,13148,
CV89,c298,20892,17781,
CV89,c299,13911,11635,
CV89,c300,16771,14171,
CV89,c301,182686,150935,
CV89,c302,183090,151198,
CV89,c303,182950,151112,
CV89,c304,183637,151622,
CV89,c305,182328,150470,
CV89,c306,183420,151500,
CV89,c307,182177,150264,
CV89,c308,183591,151626,
CV89,c309,184257,151975,
CV89,c310,184949,152493,
CV89,c311,187376,154614,
CV89,c312,184699,152291,
CV89,c313,184995,152583,
CV89,c314,185544,152984,
CV89,c315,184606,152264,
CV89,c316,185190,152755,
CV89,c317,185054,152640,
CV89,c318,185342,152876,
CV89,c319,182012,150170,
CV89,c320,138163,113791,
CV89,c321,136896,113032,
CV89,c322,137451,113450,
CV89,c323,137704,113703,
CV89,c324,137709,113743,
CV89,c325,137706,113432,
CV89,c326,136414,112247,
CV89,c327,13910,11563,
CV89,c328,15393,12787,
CV89,c329,16188,13650,
CV89,c330,15855,13349,
CV89,c331,16645,14030,
CV89,c332,15645,13153,
CV89,c333,17358,14667,
CV89,c334,16019,13495,
CV89,c335,16222,13665,
CV89,c336,15296,12870,
CV89,c337,14690,12270,
CV89,c338,20750,17670,
CV89,c339,13705,11449,
CV89,c340,14470,12060,
CV89,c341,14251,11931,
CV89,c342,14198,11879,
CV89,c343,13810,11598,
CV89,c344,21005,17873,
CV89,c345,22020,18715,
CV89,c346,13911,11635,
CV89,c347,20321,17306,
CV89,c348,11257,9271,
CV89,c349,13767,11526,
CV89,c350,17650,14932,
CV89,c351,12549,10515,
CV89,c352,12869,10763,
CV89,c353,13474,11298,
CV89,c354,19670,16595,
CV89,c355,11297,9365,
CV89,c356,11297,9365,
CV89,c357,14172,11827,
CV89,c358,18260,15349,
CV89,c359,13278,11052,
CV89,c360,11685,9702,
CV89,c361,11297,9365,
CV89,c362,12900,10722,
CV89,c363,18581,15622,
CV89,c364,11714,9662,
CV89,c365,18260,15349,
CV89,c366,293911,242457,
CV89,c367,291545,240510,
CV89,c368,290706,239785,
CV89,c369,16703,14128,
CV89,c370,16372,13703,
CV89,c371,290984,240007,
CV89,c372,290401,239540,
CV89,c373,290984,240007,
CV89,c374,290573,239676,
CV89,c375,290004,239195,
CV89,c376,289776,239014,
CV89,c377,289190,238512,
CV89,c378,292593,241362,
CV89,c379,292495,241282,
CV89,c380,292561,241344,
CV89,c381,291232,240233,
CV89,c382,291232,240233,
CV89,c383,291189,240192,
CV89,c384,291166,240173,
CV89,c385,291232,240233,
CV89,c386,291874,240775,
CV89,c387,291874,240775,
CV89,c388,292399,241237,
CV89,c389,292376,241230,
CV89,c390,292851,241781,
CV89,c391,292851,241781,
CV89,c392,293643,242287,
CV89,c393,293609,242264,
CV89,c394,293389,242219,
CV89,c395,293569,242452,
CV89,c396,293572,242383,
CV89,c397,294916,243472,
CV89,c398,294433,242952,
CV89,c399,294577,243035,
CV89,c400,291736,243836,
CV89,c401,291620,243708,
CV89,c402,291152,243272,
CV89,c403,295547,243996,
CV89,c404,295704,244071,
CV89,c405,290995,243135,
CV89,c406,290589,242836,
CV89,c407,290665,242961,
CV89,c408,290665,242961,
CV89,c409,289501,241952,
CV89,c410,292023,243988,
CV89,c411,292023,243988,
CV89,c412,292983,244817,
CV89,c413,293840,245791,
CV89,c414,294451,246221,
CV89,c415,291204,240215,
CV89,c416,291019,240059,
CV89,c417,11714,9662,
CV89,c418,18396,15453,
CV89,c419,17910,15033,
CV89,c420,17910,15033,
CV89,c421,14140,11777,
CV89,c422,19450,16344,
CV89,c423,14744,12277,
CV89,c424,19758,16682,
CV89,c425,19361,16347,
CV89,c426,13750,11441,
CV89,c427,13790,11457,
CV89,c428,20777,17563,
CV89,c429,21500,18139,
CV89,c430,12476,10366,
CV89,c431,22254,18757,
CV89,c432,12920,10735,
CV89,c433,12221,10117,
CV89,c434,20662,17457,
CV89,c435,20353,17235,
CV89,c436,12557,10412,
CV89,c437,11417,9436,
CV89,c438,15649,13074,
CV89,c439,15649,13074,
CV89,c440,18800,15966,
CV89,c441,14427,12012,
CV89,c442,14602,12191,
CV89,c443,10664,8866,
CV89,c444,10503,8718,
CV89,c445,10846,8990,
CV89,c446,21825,18380,
CV89,c447,17816,15059,
CV89,c448,79733,65280,
CV89,c449,52388,42737,
CV89,c450,78707,64022,
CV89,c451,79482,64664,
CV89,c452,79948,65056,
CV89,c453,77884,63353,
CV89,c454,81111,65977,
CV89,c455,77884,63353,
CV89,c456,91047,74655,
CV89,c457,89528,73205,
CV89,c458,91361,74775,
CV89,c459,90415,73978,
CV89,c460,90658,74154,
CV89,c461,91125,74539,
CV89,c462,114099,93236,
CV89,c463,114546,93601,
CV89,c464,114471,93538,
CV89,c465,115807,94796,
CV89,c466,116240,95107,
CV89,c467,71859,57805,
CV89,c468,71283,57312,
CV89,c469,70702,56833,
CV89,c470,71099,57183,
CV89,c471,70225,56472,
CV89,c472,70991,57062,
CV89,c473,71519,57513,
CV89,c474,71353,57380,
CV89,c475,71953,57876,
CV89,c476,71984,57904,
CV89,c477,73057,58724,
CV89,c478,72505,58303,
CV89,c479,73065,58784,
CV89,c480,69803,56190,
CV89,c481,72765,58620,
CV89,c482,3883764,3147503,
CV89,c483,70323,56554,
CV89,c484,2057180,1673410,
CV89,c485,60532,48810,
CV89,c486,60456,48753,
CV89,c487,60191,48428,
CV89,c488,60281,48503,
CV89,c489,59614,47957,
CV89,c490,60728,48837,
CV89,c491,59831,48209,
CV89,c492,59316,47694,
CV89,c493,58862,47414,
CV89,c494,59161,47621,
CV89,c495,59861,48257,
CV89,c496,60208,48616,
CV89,c497,60174,48520,
CV89,c498,60347,48661,
CV89,c499,60278,48623,
CV89,c500,60032,48401,
CV89,c501,59831,48209,
CV89,c502,59161,47621,
CV89,c503,17370,14547,
CV89,c504,147316,124204,
CV89,c505,147716,124458,
CV89,c506,147341,124148,
CV89,c507,146963,123756,
CV89,c508,147163,123946,
CV89,c509,146536,123450,
CV89,c510,146536,123450,
CV89,c511,160916,130702,
CV89,c512,161195,130881,
CV89,c513,162163,131619,
CV89,c514,161455,131081,
CV89,c515,161908,131459,
CV89,c516,162265,131703,
CV89,c517,162204,131664,
CV89,c518,161715,131331,
CV89,c519,161908,131459,
CV89,c520,172179,141238,
CV89,c521,173122,141968,
CV89,c522,174333,142983,
CV89,c523,174652,143226,
CV89,c524,174878,143429,
CV89,c525,175101,143581,
CV89,c526,175785,144207,
CV89,c527,185470,151527,
CV89,c528,176450,144652,
CV89,c529,178032,145952,
CV89,c530,178373,146253,
CV89,c531,176451,144817,
CV89,c532,176586,144872,
CV89,c533,178490,144361,
CV89,c534,63000,51216,
CV89,c535,198015,163462,
CV89,c536,2440,1961,
CV89,c537,76496,62242,
CV89,c538,14843,12396,
CV89,c539,15117,12651,
CV89,c540,15800,13202,
CV89,c541,15981,13381,
CV89,c542,15858,13365,
CV89,c543,16061,13460,
CV89,c544,15180,12685,
CV89,c545,16559,13817,
CV89,c546,16358,13650,
CV89,c547,19018,16135,
CV89,c548,18684,15601,
CV89,c549,16457,13743,
CV89,c550,16547,13873,
CV89,c551,18800,15966,
CV89,c552,19585,16580,
CV89,c553,18410,15485,
CV89,c554,16516,13941,
CV89,c555,16562,13952,
CV89,c556,9232,7682,
CV89,c557,13870,11513,
CV89,c558,9411,7797,
CV89,c559,8746,7303,
CV89,c560,2080,1699,
CV89,c561,79457,65829,
CV89,c562,78939,65384,
CV89,c563,79378,65765,
CV89,c564,79560,65892,
CV89,c565,80155,66612,
CV89,c566,78858,65325,
CV89,c567,79590,65945,
CV89,c568,78767,65255,
CV89,c569,9171,7612,
CV89,c570,12454,10282,
CV89,c571,21834,18550,
CV89,c572,23516,20165,
CV89,c573,11967,10000,
CV89,c574,19628,16645,
CV89,c575,8973,7458,
CV89,c576,12302,10184,
CV89,c577,21068,17655,
CV89,c578,12351,10243,
CV89,c579,12055,10004,
CV89,c580,11140,9273,
CV89,c581,15744,12921,
CV89,c582,13550,11341,
CV89,c583,13272,11105,
CV89,c584,14784,12318,
CV89,c585,14747,12278,
CV89,c586,15159,12621,
CV89,c587,17314,14544,
CV89,c588,14717,12277,
CV89,c589,17370,14547,
CV89,c590,13550,11341,
CV89,c591,12658,10535,
CV89,c592,12194,10133,
CV89,c593,20868,17678,
CV89,c594,12710,10586,
CV89,c595,19018,16135,
CV89,c596,13915,11619,
CV89,c597,14717,12277,
CV89,c598,17358,14667,
CV89,c599,13513,11354,
CV89,c600,13870,11513,
CV89,c601,14743,12346,
CV89,c602,13476,11239,
CV89,c603,15495,13006,
CV89,c604,15495,13006,
CV89,c605,14717,12277,
CV89,c606,13870,11513,
CV89,c607,16959,14257,
CV89,c608,10350,8602,
CV89,c609,15993,13510,
CV89,c610,16027,13585,
CV89,c611,16027,13585,
CV89,c612,17000,14357,
CV89,c613,16027,13585,
CV89,c614,18309,15444,
CV89,c615,27250,22629,
CV89,c616,10846,8990,
CV89,c617,9581,7966,
CV89,c618,13950,11377,
CV89,c619,11275,9279,
CV89,c620,9788,8051,
CV89,c621,12280,10077,
CV89,c622,10619,8734,
CV89,c623,9304,7706,
CV89,c624,9958,8267,
CV89,c625,10355,8567,
CV89,c626,12223,10067,
CV89,c627,11701,9659,
CV89,c628,11268,9307,
CV89,c629,11853,9775,
CV89,c630,10930,9064,
CV89,c631,10812,8916,
CV89,c632,10305,8721,
CV89,c633,11437,9436,
CV89,c634,10524,8696,
CV89,c635,10223,8481,
CV89,c636,9709,8272,
CV89,c637,9659,8042,
CV89,c638,9422,7862,
CV89,c639,9397,7860,
CV89,c640,8499,7010,
CV89,c641,7989,6629,
CV89,c642,7695,6247,
CV89,c643,7249,5929,
CV89,c644,6349,5154,
CV89,c645,5973,4856,
CV89,c646,18464,15138,
CV89,c647,6507,5361,
CV89,c648,7191,5925,
CV89,c649,6433,5372,
CV89,c650,8605,7334,
CV89,c651,288134,237671,
CV89,c652,289796,238997,
CV89,c653,291157,240158,
CV89,c654,291545,240510,
CV89,c655,290816,239898,
CV89,c656,290673,239732,
CV89,c657,289190,238512,
CV89,c658,290388,239503,
CV89,c659,290940,239958,
CV89,c660,283904,234388,
CV89,c661,290716,239799,
CV89,c662,289992,239183,
CV89,c663,61349,50282,
CV89,c664,61722,50584,
CV89,c665,76838,62722,
CV89,c666,77498,63961,
CV89,c667,87953,71677,
CV89,c668,89040,72499,
CV89,c669,88983,72432,
CV89,c670,89284,72698,
CV89,c671,89062,72422,
CV89,c672,90036,73230,
CV89,c673,90267,73548,
CV89,c674,90011,73180,
CV89,c675,89062,72422,
CV89,c676,89062,72422,
CV89,c677,76420,62351,
CV89,c678,77884,63353,
CV89,c679,77884,63353,
CV89,c680,77112,62942,
CV89,c681,77651,63388,
CV89,c682,77497,63255,
CV89,c683,78022,63465,
CV89,c684,77132,63116,
CV89,c685,77689,63407,
CV89,c686,77329,63125,
CV89,c687,76941,62806,
CV89,c688,77884,63353,
CV89,c689,76831,62682,
CV89,c690,60415,49490,
CV89,c691,78786,64093,
CV89,c692,77884,63353,
CV89,c693,60610,49461,
CV89,c694,79402,64608,
CV89,c695,79114,64360,
CV89,c696,79182,64412,
CV89,c697,78261,63656,
CV89,c698,79140,64388,
CV89,c699,77735,63222,
CV89,c700,77884,63353,
CV89,c701,173228,142985,
CV89,c702,172578,142401,
CV89,c703,172833,142649,
CV89,c704,172486,142432,
CV89,c705,172534,142510,
CV89,c706,171884,141973,
CV89,c707,172307,142324,
CV89,c708,171848,141830,
CV89,c709,173867,143519,
CV89,c710,172517,142374,
CV89,c711,173221,142955,
CV89,c712,5025,4300,
CV89,c713,173192,143011,
CV89,c714,173872,143601,
CV89,c715,4837,4137,
CV89,c716,173093,142857,
CV89,c717,173262,143046,
CV89,c718,173606,143333,
CV89,c719,5447,4651,
CV89,c720,173691,143408,
CV89,c721,5298,4538,
CV89,c722,182126,150414,
CV89,c723,181584,150210,
CV89,c724,182130,150811,
CV89,c725,180363,149007,
CV89,c726,178319,147092,
CV89,c727,178577,147304,
CV89,c728,182750,150720,
CV89,c729,184545,152219,
CV89,c730,187238,154560,
CV89,c731,183987,151728,
CV89,c732,184354,152037,
CV89,c733,185775,153260,
CV89,c734,281855,232518,
CV89,c735,282173,232800,
CV89,c736,282512,233073,
CV89,c737,282463,233076,
CV89,c738,291545,240510,
CV89,c739,292070,240928,
CV89,c740,292070,240928,
CV89,c741,293479,242125,
CV89,c742,293908,242496,
CV89,c743,293189,241857,
CV89,c744,293502,242117,
CV89,c745,293158,241825,
CV89,c746,293792,242371,
CV89,c747,293898,242495,
CV89,c748,294150,242693,
CV89,c749,294112,242728,
CV89,c750,293572,242383,
CV89,c751,294497,243078,
CV89,c752,295818,244439,
CV89,c753,295160,243662,
CV89,c754,295270,243948,
CV89,c755,293362,245204,
CV89,c756,294371,242954,
CV89,c757,294226,242781,
CV89,c758,290500,239612,
CV89,c759,289655,238935,
CV89,c760,288584,238190,
CV89,c761,288192,237897,
CV89,c762,288480,238144,
CV89,c763,288921,238528,
CV89,c764,289102,238688,
CV89,c765,289529,239054,
CV89,c766,291143,240553,
CV89,c767,291200,240618,
CV89,c768,290995,240350,
CV89,c769,291659,240609,
CV89,c770,291659,240609,
CV89,c771,139671,114417,
CV89,c772,139780,114445,
CV89,c773,139234,114054,
CV89,c774,140548,115205,
CV89,c775,140141,114862,
CV89,c776,91826,75147,
CV89,c777,139780,114445,
CV89,c778,59420,48717,
CV89,c779,59963,49152,
CV89,c780,60885,49903,
CV89,c781,185499,151348,
CV89,c782,185516,151772,
CV89,c783,187157,153152,
CV89,c784,186846,152732,
CV89,c785,186730,152564,
CV89,c786,187595,153311,
CV89,c787,186486,152344,
CV89,c788,nan,nan,
CV89,c789,112145,91032,
CV89,c790,112515,91311,
CV89,c791,2229,1817,
CV89,c792,185785,151781,
CV89,c793,2272,1860,
CV89,c794,4523,3846,
CV89,c795,1636,1345,
